"regio_tech","TechGroup","regio_inv","TimePeriod","onshored_patents","non_western_share","non_domestic_share","China_share","India_share","reg_label","TechGroup_No","weight_initial_patents","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","trend","anglo_saxon_share","N_inv_nonwestern","N_inv_non_domestic","N_inv_anglosaxon","N_inv_China","N_inv_India","N_inv_ChinaIndia"
"IN06","Electrical Machinery","Indiana","2003",16,12.8053138914703,41.6710087395414,4.55164428746722,4.72723308092327,"IN","06",0.000937738523607022,30.1345088061915,972,473.277633664793,6.36719478434824,41.7928120475129,8.83050646697438,279.957510478321,59.1529137581442,7,58.3289912604586,124.467651025092,405.042204948342,566.957795051658,44.2419824741814,45.9487055465741,90.1906880207555
"IN06","Electrical Machinery","Indiana","1988",2,6.4959005385009,32.0368757193843,1.23369802656585,3.27924438179921,"IN","06",0.000937738523607022,2.01397128594463,68,61.7469375990777,3.26165371798895,2.95393725897863,4.7839413156949,41.5504025904893,67.291438581579,2,67.9631242806157,4.41721236618061,21.7850754891813,46.2149245108187,0.83891465806478,2.22988617962346,3.06880083768824
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","2006",7,11.7417818817728,36.9156917216852,3.03341601047877,5.93817883134122,"IN","07",0.00111220150474321,1.54192549843816,37,37.1338089061824,4.15234941918776,2.45578048821556,6.61332774782146,22.512796318597,60.626143618811,8,63.0843082783148,4.34445929625592,13.6588059370235,23.3411940629765,1.12236392387715,2.19712616759625,3.3194900914734
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","2009",13,12.7832672082169,48.1856397747165,3.46166191260746,3.24800495669564,"IN","07",0.00111220150474321,2.20779749459588,32,37.317336792045,5.91627828882614,3.1549839652648,8.45447246904649,21.7054503897199,58.1645215216615,9,51.8143602252835,4.09064550662941,15.4194047279093,16.5805952720907,1.10773181203439,1.0393615861426,2.14709339817699
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","2003",6,NA,NA,NA,NA,"IN","07",0.00111220150474321,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","1988",0,7.36693921489333,20.9701960856168,0.722796999346152,1.48321405371926,"IN","07",0.00111220150474321,0.653681962412786,51,31.4444444444444,2.07884723028801,1.12664464164543,3.58296882502081,21.9727169805933,69.877898524855,2,79.0298039143832,3.7571389995956,10.6948000036646,40.3051999963354,0.368626469666538,0.75643916739682,1.12506563706336
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","2012",12,NA,NA,NA,NA,"IN","07",0.00111220150474321,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","2000",11,NA,NA,NA,NA,"IN","07",0.00111220150474321,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","1980",0,1.63645365638882,19.513060679523,0.602453801609111,0.688769591907636,"IN","07",0.00111220150474321,0.988261315287057,41,45.8411874909929,2.15583707442403,1.48554330766447,3.24063007302408,32.5360197846057,70.9755169213242,1,80.486939320477,0.670945999119416,8.00035487860441,32.9996451213956,0.247006058659736,0.282395532682131,0.529401591341866
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","2015",12,16.9993978157695,38.401069459145,0.0572578245386136,11.2853602960835,"IN","07",0.00111220150474321,3.45631446759599,55,50.2458567516933,6.87880492251634,4.84936307264531,9.65126954966667,29.0790247180094,57.8734777311352,11,61.598930540855,9.34966879867325,21.1205882025298,33.8794117974702,0.0314918034962375,6.20694816284595,6.23843996634218
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","1991",1,NA,NA,NA,NA,"IN","07",0.00111220150474321,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","1997",10,NA,NA,NA,NA,"IN","07",0.00111220150474321,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"IN07","Engines, Turbines, Thermal & Environmental Technologies","Indiana","1994",5,NA,NA,NA,NA,"IN","07",0.00111220150474321,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"IN08","Transport","Indiana","1988",0,5.20282708508511,15.6503346358588,2.60980762506134,2.18519954100995,"IN","08",0.00163559044815178,0.264156652050547,41,13.9073353509151,1.89940520872796,0.432029477654587,3.10648637394193,10.1778141835099,73.1830643807708,2,84.3496653641412,2.1331591048849,6.4166372007021,34.5833627992979,1.07002112627515,0.89593181181408,1.96595293808923
"IN08","Transport","Indiana","2003",5,NA,NA,NA,NA,"IN","08",0.00163559044815178,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"IN08","Transport","Indiana","1994",1,NA,NA,NA,NA,"IN","08",0.00163559044815178,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"IN08","Transport","Indiana","2015",15,NA,NA,NA,NA,"IN","08",0.00163559044815178,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"IN08","Transport","Indiana","1997",1,NA,NA,NA,NA,"IN","08",0.00163559044815178,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"IN08","Transport","Indiana","2009",8,NA,NA,NA,NA,"IN","08",0.00163559044815178,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"IN08","Transport","Indiana","2000",2,NA,NA,NA,NA,"IN","08",0.00163559044815178,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"IN08","Transport","Indiana","2012",10,NA,NA,NA,NA,"IN","08",0.00163559044815178,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"IN08","Transport","Indiana","1980",0,1.51798678946919,26.8975163600408,0.0823188741196645,0.750128725444483,"IN","08",0.00163559044815178,0.258284060798921,40,17.3535812076668,1.48836172607883,0.445957662069736,2.56983072677075,12.5821769076249,72.5047859404728,1,73.1024836399592,0.607194715787678,10.7590065440163,29.2409934559837,0.0329275496478658,0.300051490177793,0.332979039825659
"IN08","Transport","Indiana","2006",6,NA,NA,NA,NA,"IN","08",0.00163559044815178,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"IN09","Instruments","Indiana","2000",38,24.2952247533401,47.755948624262,7.483205151749,7.96465830052178,"IN","09",0.00244248173590666,8.31656385404508,40,130.875774607292,6.35454795129189,12.5088069339909,9.55777107835655,70.3972599530112,53.7893740566169,6,52.244051375738,9.71808990133603,19.1023794497048,20.8976205502952,2.9932820606996,3.18586332020871,6.17914538090831
"IN09","Instruments","Indiana","2015",38,25.3956051421703,49.4128876656893,8.78496267856921,9.55141563093266,"IN","09",0.00244248173590666,14.4808231786851,58,152.695201037614,9.48348283396148,20.539941381372,13.4515958863123,77.6163016972065,50.8308716775501,11,50.5871123343107,14.7294509824588,28.6594748460998,29.3405251539002,5.09527835357014,5.53982106594094,10.6350994195111
"IN09","Instruments","Indiana","1994",8,9.67536587482726,37.94619094961,0.165565098595365,5.38696689791759,"IN","09",0.00244248173590666,3.55980814580649,43,79.5083585531056,4.47727535895337,5.34182926440219,6.71857570903599,48.817438249061,61.3991272583682,4,62.05380905039,4.16040732617572,16.3168621083323,26.6831378916677,0.0711929923960071,2.31639576610456,2.38758875850057
"IN09","Instruments","Indiana","2009",25,NA,NA,NA,NA,"IN","09",0.00244248173590666,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"IN09","Instruments","Indiana","2012",28,17.2015785672246,52.7811263942239,6.97691112384757,5.89089173571272,"IN","09",0.00244248173590666,10.9336474436122,43,122.657803718115,8.91394359933205,16.2393987494018,13.239596876137,61.3295542152995,50.0005318505812,10,47.2188736057761,7.39667878390657,22.6958843495163,20.3041156504837,3.00007178325446,2.53308344635647,5.53315522961093
"IN09","Instruments","Indiana","1997",19,16.9438011968156,48.998293635375,6.6176533412633,4.46990730451944,"IN","09",0.00244248173590666,4.54518623877976,49,82.8934284479032,5.48316835711086,6.8664419981228,8.2834575993418,48.4888288917473,58.4953835299762,5,51.001706364625,8.30246258643963,24.0091638813337,24.9908361186663,3.24265013721902,2.19025457921452,5.43290471643354
"IN09","Instruments","Indiana","1988",10,8.65457121548402,48.5513272651867,3.12355514660447,2.72145680766818,"IN","09",0.00244248173590666,3.01642070465792,39,97.8611471393573,3.08234758413617,4.71200271971501,4.81498823328218,64.8600017966114,66.2775817498325,2,51.4486727348133,3.37528277403877,18.9350176334228,20.0649823665772,1.21818650717574,1.06136815499059,2.27955466216633
"IN09","Instruments","Indiana","1980",3,7.82995294574702,34.0269466008729,0.598960026092436,5.79835998266154,"IN","09",0.00244248173590666,2.64409895620561,79,97.0862516212711,2.72345353955997,4.11583211997509,4.23935629529787,66.3506696806995,68.341983105425,1,65.9730533991271,6.18566282714014,26.8812878146896,52.1187121853104,0.473178420613024,4.58070438630261,5.05388280691564
"IN09","Instruments","Indiana","2003",61,18.2653758212548,53.5782157009794,5.35455916510273,6.62435485379926,"IN","09",0.00244248173590666,10.1163488555871,60,144.742325983571,6.98921257955695,15.3372587488026,10.5962500219483,76.3082394540755,52.7200588601408,7,46.4217842990206,10.9592254927529,32.1469294205876,27.8530705794124,3.21273549906164,3.97461291227955,7.18734841134119
"IN09","Instruments","Indiana","2006",44,17.601509112968,47.4217017701371,3.12458207428352,7.34007428268053,"IN","09",0.00244248173590666,9.1260872180485,67,128.918143824759,7.07897813860382,13.4789900065844,10.4554639143011,68.6569955205213,53.2562705943458,8,52.5782982298629,11.7930111056886,31.7725401859918,35.2274598140082,2.09346998976996,4.91784976939596,7.01131975916591
"IN09","Instruments","Indiana","1991",4,9.08087153489816,25.4989518734047,2.51721067552224,5.21445975771878,"IN","09",0.00244248173590666,3.08768731673498,44,85.1977230148436,3.624143002269,4.70584763969781,5.52344296675385,55.2376225958462,64.834623087547,3,74.5010481265953,3.99558347535519,11.2195388242981,32.7804611757019,1.10757269722978,2.29436229339626,3.40193499062605
"KS01","Audiovisual Technologies","Kansas","1997",0,4.22244958831064,35.0291614602015,2.72773962328399,0.361022855917766,"KS","01",0.000109039363210119,1.3128283423525,145,38.237978575203,3.43331000034572,2.90972535393342,7.60951666995378,20.9508149956028,54.7905924325959,5,64.9708385397985,6.12255190305042,50.7922841172922,94.2077158827078,3.95522245376179,0.52348314108076,4.47870559484255
"KS01","Audiovisual Technologies","Kansas","2003",11,5.47223388761408,42.5279164412605,1.13158691094725,0.703760955649936,"KS","01",0.000109039363210119,1.76992172175295,155,40.720925205361,4.34646735757355,4.02282125674854,9.87900259255143,21.9241720331972,53.8400636101235,7,57.4720835587395,8.48196252580182,65.9182704839537,89.0817295160463,1.75395971196824,1.0908294812574,2.84478919322564
"KS01","Audiovisual Technologies","Kansas","1991",0,4.8740763942204,38.9727184996952,0.478647763517546,0.393952545666736,"KS","01",0.000109039363210119,0.534746205600366,79,22.3585290868041,2.39168776946052,1.44803769025328,6.47644433420224,12.0867674918551,54.058866953769,3,61.0272815003048,3.85052035143411,30.7884476147592,48.2115523852408,0.378131733178861,0.311222511076721,0.689354244255583
"KS01","Audiovisual Technologies","Kansas","1994",0,4.33828712205532,35.2305452727179,0.0625278255503594,2.6883367018763,"KS","01",0.000109039363210119,1.03135172326979,121,33.0499111303262,3.12058849175978,2.31034920609724,6.99048538129742,17.5871818457511,53.2140064655525,4,64.7694547272821,5.24932741768694,42.6289597799887,78.3710402200113,0.0756586689159349,3.25288740927033,3.32854607818626
"KS01","Audiovisual Technologies","Kansas","2006",5,8.52412250082914,33.0394264344373,3.14382014747322,1.8118842758454,"KS","01",0.000109039363210119,1.94150408554926,124,35.5688860066292,5.45843377042341,3.95064845061697,11.1070345297872,18.8713915984759,53.0558972101591,8,66.9605735655627,10.5699119010281,40.9688887787022,83.0311112212978,3.89833698286679,2.24673650204829,6.14507348491508
"KS01","Audiovisual Technologies","Kansas","2000",8,5.3506709043467,27.5111567199485,0.316282828457574,2.37995180284767,"KS","01",0.000109039363210119,1.53328511616343,152,40.0453955901427,3.82886744797411,3.42392630640413,8.55011233113388,22.0764705559356,55.1286114935265,6,72.4888432800515,8.13301977460698,41.8169582143217,110.183041785678,0.480749899255512,3.61752674032846,4.09827663958397
"KS01","Audiovisual Technologies","Kansas","2012",2,5.47721975283909,26.3424920031341,0.775356846239238,2.23921379155322,"KS","01",0.000109039363210119,2.17991195694563,129,34.7822692991305,6.26730803041689,4.1783688407318,12.0129276350472,18.3595784456536,52.7843030820089,10,73.6575079968659,7.06561348116242,33.981814684043,95.018185315957,1.00021033164862,2.88858579110365,3.88879612275227
"KS01","Audiovisual Technologies","Kansas","2015",1,7.26163137555532,29.6620823379609,2.40225568943591,2.52730547206549,"KS","01",0.000109039363210119,2.46776806755592,171,38.1809338521401,6.46335177948403,4.84318907597547,12.6848366117268,19.853451771022,51.9983399251226,11,70.3379176620391,12.4173896521996,50.7221607979132,120.277839202087,4.10785722893541,4.321692357232,8.42954958616741
"KS01","Audiovisual Technologies","Kansas","2009",2,9.40004832435375,35.4173379293137,0.177015990834687,7.1638282808411,"KS","01",0.000109039363210119,1.99369289083719,146,33.4912571456021,5.95287564802262,4.03457527392617,12.0466522244477,17.6286248583174,52.6364978826489,9,64.5826620706863,13.7240705535565,51.709313376798,94.290686623202,0.258443346618643,10.459189290028,10.7176326366467
"KS010","Machines & Mechanical Engineering","Kansas","1991",5,NA,NA,NA,NA,"KS","010",0.000632428306618689,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"KS010","Machines & Mechanical Engineering","Kansas","1994",4,NA,NA,NA,NA,"KS","010",0.000632428306618689,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"KS010","Machines & Mechanical Engineering","Kansas","1988",8,NA,NA,NA,NA,"KS","010",0.000632428306618689,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"KS010","Machines & Mechanical Engineering","Kansas","2012",12,5.81376118824886,36.8930908652032,0.0709140997360574,2.26061172112174,"KS","010",0.000632428306618689,0.398248016940191,36,11.240812797233,3.54287562762562,0.983732517616269,8.75143582017857,5.8527851967333,52.0672775386312,10,63.1069091347968,2.09295402776959,13.2815127114732,22.7184872885268,0.0255290759049807,0.813820219603826,0.839349295508807
"KS010","Machines & Mechanical Engineering","Kansas","2003",11,NA,NA,NA,NA,"KS","010",0.000632428306618689,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"KS010","Machines & Mechanical Engineering","Kansas","2015",12,NA,NA,NA,NA,"KS","010",0.000632428306618689,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"KS010","Machines & Mechanical Engineering","Kansas","1980",1,NA,NA,NA,NA,"KS","010",0.000632428306618689,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"KS010","Machines & Mechanical Engineering","Kansas","2006",6,19.8067386872331,61.6001637870977,6.91588751450453,10.1621700683783,"KS","010",0.000632428306618689,0.45447519342793,30,12.7630061968583,3.56087889027117,1.12185924077441,8.78992945291023,6.67383670078294,52.2904760668825,8,38.3998362129023,5.94202160616993,18.4800491361293,11.5199508638707,2.07476625435136,3.04865102051349,5.12341727486485
"KS010","Machines & Mechanical Engineering","Kansas","1997",5,NA,NA,NA,NA,"KS","010",0.000632428306618689,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"KS010","Machines & Mechanical Engineering","Kansas","2000",6,NA,NA,NA,NA,"KS","010",0.000632428306618689,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"KS010","Machines & Mechanical Engineering","Kansas","2009",4,10.0718120096129,45.1385880386806,0.419684227658682,8.84778602827282,"KS","010",0.000632428306618689,0.335873290716852,35,10.4992313974156,3.19902741451654,0.849254803709555,8.0887330849628,5.69551419530266,54.2469632272762,9,54.8614119613194,3.5251342033645,15.7985058135382,19.2014941864618,0.146889479680539,3.09672510989549,3.24361458957603
"KS011","Medical Technology","Kansas","2006",5,NA,NA,NA,NA,"KS","011",0.000109039363210119,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"KS011","Medical Technology","Kansas","2012",1,NA,NA,NA,NA,"KS","011",0.000109039363210119,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"KS011","Medical Technology","Kansas","2003",1,NA,NA,NA,NA,"KS","011",0.000109039363210119,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"KS011","Medical Technology","Kansas","2015",9,NA,NA,NA,NA,"KS","011",0.000109039363210119,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"KS011","Medical Technology","Kansas","2009",2,NA,NA,NA,NA,"KS","011",0.000109039363210119,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"KS011","Medical Technology","Kansas","2000",3,NA,NA,NA,NA,"KS","011",0.000109039363210119,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"KS011","Medical Technology","Kansas","1994",2,NA,NA,NA,NA,"KS","011",0.000109039363210119,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"KS011","Medical Technology","Kansas","1997",1,NA,NA,NA,NA,"KS","011",0.000109039363210119,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"KS012","Pharmaceuticals & Biotechnology","Kansas","1988",3,NA,NA,NA,NA,"KS","012",0.000785083415112856,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"KS012","Pharmaceuticals & Biotechnology","Kansas","1980",4,NA,NA,NA,NA,"KS","012",0.000785083415112856,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"KS012","Pharmaceuticals & Biotechnology","Kansas","2003",14,11.7900924475774,48.6151164704978,3.32202767473744,4.66786343386048,"KS","012",0.000785083415112856,3.74416842368265,32,32.860762838065,11.3940398831688,7.04412305871786,21.4362736903908,12.4271220500614,37.8175093235088,7,51.3848835295022,3.77282958322476,15.5568372705593,16.4431627294407,1.06304885591598,1.49371629883535,2.55676515475133
"KS012","Pharmaceuticals & Biotechnology","Kansas","1997",58,NA,NA,NA,NA,"KS","012",0.000785083415112856,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"KS012","Pharmaceuticals & Biotechnology","Kansas","2015",20,22.7094832074011,55.8512923347145,5.39045722702262,13.7505290385372,"KS","012",0.000785083415112856,4.19007555988347,37,31.8579766536965,13.1523593146877,7.74328406481464,24.3056366981052,11.2041479008917,35.1690505102799,11,44.1487076652855,8.40250878673842,20.6649781638444,16.3350218361556,1.99446917399837,5.08769574425878,7.08216491825715
"KS012","Pharmaceuticals & Biotechnology","Kansas","2000",38,16.8659788363539,45.2321033855921,3.22131524637924,9.22361583211901,"KS","012",0.000785083415112856,2.89401998441733,41,27.3994811932555,10.562316724193,5.19390561843613,18.9562188488249,10.7679609052174,39.2998715167934,6,54.7678966144079,6.9150513229051,18.5451623880928,22.4548376119072,1.32073925101549,3.78168249116879,5.10242174218428
"KS012","Pharmaceuticals & Biotechnology","Kansas","2006",13,19.0879423085438,52.5953554560398,7.89758535405133,3.49776334612703,"KS","012",0.000785083415112856,4.14505581253691,65,33.3711629917856,12.4210708915276,7.50043290937776,22.4757911830164,12.4030096377099,37.1668486374386,8,47.4046445439602,12.4071625005535,34.1869810464258,30.8130189535742,5.13343048013336,2.27354617498257,7.40697665511594
"KS012","Pharmaceuticals & Biotechnology","Kansas","1994",11,NA,NA,NA,NA,"KS","012",0.000785083415112856,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"KS012","Pharmaceuticals & Biotechnology","Kansas","2009",12,20.4747929512329,60.8783980659945,7.28954421308788,3.13619115942391,"KS","012",0.000785083415112856,2.96162675237078,42,23.2712446558102,12.7265507117229,5.46641223758606,23.4899865410562,8.38295123664864,36.022788469785,9,39.1216019340055,8.59941303951781,25.5689271877177,16.4310728122823,3.06160856949691,1.31720028695804,4.37880885645495
"KS012","Pharmaceuticals & Biotechnology","Kansas","2012",8,NA,NA,NA,NA,"KS","012",0.000785083415112856,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"KS013","Semiconducturs","Kansas","2006",1,NA,NA,NA,NA,"KS","013",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"KS013","Semiconducturs","Kansas","2003",1,NA,NA,NA,NA,"KS","013",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"KS02","Information & Communication Technology","Kansas","1997",3,6.62806626580019,28.3420676745125,0.133057512296625,2.64415224868545,"KS","02",2.18078726420238e-05,1.78241575279465,175,39.4118989287602,4.52253203027974,3.55129548519703,9.01071905115826,21.0052929331067,53.2968304092003,5,71.6579323254875,11.5991159651503,49.5986184303968,125.401381569603,0.232850646519093,4.62726643519954,4.86011708171864
"KS02","Information & Communication Technology","Kansas","2000",9,10.2169349553984,36.5667001419711,1.34692163173271,2.03737752353386,"KS","02",2.18078726420238e-05,3.52739129296301,195,55.7957438631887,6.32197197982015,6.90187672620554,12.3698982186329,27.6690577614087,49.5899074833616,6,63.4332998580289,19.9230231630268,71.3050652768437,123.694934723156,2.62649718187878,3.97288617089103,6.59938335276981
"KS02","Information & Communication Technology","Kansas","2015",12,14.15243913864,34.5426872661956,1.20643862757149,9.39336858604718,"KS","02",2.18078726420238e-05,8.23400393335814,343,68.2885382139597,12.0576661160319,13.8431878531866,20.2716125066457,29.743752367664,43.5559951136628,11,65.4573127338044,48.5428662455354,118.481417323051,224.518582676949,4.13808449257022,32.2192542501418,36.357338742712
"KS02","Information & Communication Technology","Kansas","1994",1,5.53353762828693,33.2469546601747,1.06763233303924,1.58461766099442,"KS","02",2.18078726420238e-05,0.942393187200227,101,27.1262669933228,3.47409832481631,2.04364239967982,7.53381362862375,14.2564450965524,52.5558680818914,4,66.7530453398253,5.5888730045698,33.5794242067764,67.4205757932235,1.07830865636964,1.60046383760437,2.678772493974
"KS02","Information & Communication Technology","Kansas","2006",5,16.9256925707278,37.0110023372478,2.63853051591341,8.2432470002737,"KS","02",2.18078726420238e-05,5.1436538198436,265,51.2411730796945,10.0381265898104,9.18877502014173,17.9324056571667,23.1072453090605,45.0950747617004,8,62.9889976627522,44.8530853124286,98.0791561937068,166.920843806293,6.99210586717054,21.8446045507253,28.8367104178958
"KS02","Information & Communication Technology","Kansas","1991",0,3.67565177495539,39.4324516614544,0.0800632965260251,2.95014394670135,"KS","02",2.18078726420238e-05,0.552299049808025,63,18.4644761493011,2.99114388809201,1.26490019377178,6.85045263967406,9.97154604751557,54.0039477258229,3,60.5675483385456,2.3156606182219,24.8424445467163,38.1575554532837,0.0504398768113958,1.85859068642185,1.90903056323324
"KS02","Information & Communication Technology","Kansas","2009",21,14.3875565431339,36.9349291136909,1.09695775560598,9.31934863032037,"KS","02",2.18078726420238e-05,4.57412060737496,300,44.6810299274631,10.2372765686036,7.8011085415338,17.4595539856588,20.2412743287178,45.3017183390317,9,63.0650708863091,43.1626696294018,110.804787341073,189.195212658927,3.29087326681793,27.9580458909611,31.248919157779
"KS02","Information & Communication Technology","Kansas","2003",9,14.3488506793001,39.9203537060143,2.95935654385364,4.13568984671468,"KS","02",2.18078726420238e-05,3.98772756524165,233,55.5705673247826,7.17597058517567,7.69414645343532,13.8457223379902,26.9835911941221,48.557343380024,7,60.0796462939857,33.4328220827691,93.0144241350133,139.985575864987,6.89530074717897,9.63615734284519,16.5314580900242
"KS02","Information & Communication Technology","Kansas","2012",8,15.9164388369196,45.4791934530311,1.61588157172595,9.0624267523567,"KS","02",2.18078726420238e-05,5.91607448543253,298,51.2321660181582,11.5475782994139,9.99033717119925,19.5001264784674,22.3066298775157,43.5402826216826,10,54.5208065469689,47.4309877340205,135.527996490033,162.472003509967,4.81532708374334,27.006031722023,31.8213588057663
"KS03","Chemistry & Materials","Kansas","1988",3,NA,NA,NA,NA,"KS","03",0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"KS03","Chemistry & Materials","Kansas","2009",12,NA,NA,NA,NA,"KS","03",0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"KS03","Chemistry & Materials","Kansas","2006",13,11.6434455885688,40.4466760173783,3.40704961342713,0.687635740183344,"KS","03",0.000501581070766547,0.986732776073981,51,14.0540183503867,7.02100105089752,2.17559870941196,15.4802609130797,6.47350988925383,46.0616296909539,8,59.5533239826217,5.93815725017007,20.6278047688629,30.3721952311371,1.73759530284784,0.350694227493506,2.08828953034134
"KS03","Chemistry & Materials","Kansas","2000",14,NA,NA,NA,NA,"KS","03",0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"KS03","Chemistry & Materials","Kansas","1994",5,NA,NA,NA,NA,"KS","03",0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"KS03","Chemistry & Materials","Kansas","2015",6,19.0716837789935,57.5249496782514,3.07999657432355,8.67061516370218,"KS","03",0.000501581070766547,1.19952837096466,36,14.9307056732478,8.0339697079015,2.35238181571499,15.7553290996144,6.5218769428499,43.680969175727,11,42.4750503217486,6.86580616043765,20.7089818841705,15.2910181158295,1.10879876675648,3.12142145893279,4.23022022568927
"KS03","Chemistry & Materials","Kansas","2003",4,NA,NA,NA,NA,"KS","03",0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"KS03","Chemistry & Materials","Kansas","1991",2,NA,NA,NA,NA,"KS","03",0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"KS03","Chemistry & Materials","Kansas","2012",19,4.07339127446544,30.4637535335587,3.67201223966358,0.197705172638507,"KS","03",0.000501581070766547,1.00267728311949,32,12.2285872123745,8.19945318053463,2.02398618024301,16.5512674938841,5.53498627809223,45.2626798334578,10,69.5362464664413,1.30348520782894,9.74840113073878,22.2515988692612,1.17504391669235,0.0632656552443223,1.23830957193667
"KS03","Chemistry & Materials","Kansas","1997",7,NA,NA,NA,NA,"KS","03",0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"KS04","Computer Science","Kansas","2012",10,14.1245840694573,38.5145663546024,1.42851789968823,8.56554422270974,"KS","04",6.54236179260713e-05,4.31517832891497,91,33.6593889609454,12.8201326943927,7.89129498652358,23.4445580568315,13.7033307766455,40.7117633434918,10,61.4854336453976,12.8533715032061,35.0482553826882,55.9517446173118,1.29995128871629,7.79464524266587,9.09459653138215
